time V1 V2 V3 I
5.64 1.00544 1.0596 1.03038 -0.0541542
5.65 1.00542 1.05928 1.02984 -0.053861
5.66 1.00539 1.05895 1.02931 -0.0535656
5.67 1.00536 1.05862 1.02877 -0.0532681
5.68 1.00533 1.0583 1.02824 -0.0529686
5.69 1.0053 1.05796 1.02771 -0.0526671
5.7 1.00527 1.05763 1.02719 -0.0523636
5.71 1.00524 1.05729 1.02667 -0.0520583
5.72 1.00521 1.05696 1.02615 -0.0517511
5.73 1.00518 1.05662 1.02563 -0.0514421
5.74 1.00514 1.05628 1.02512 -0.0511314
5.75 1.00511 1.05593 1.02461 -0.050819
5.76 1.00508 1.05559 1.0241 -0.0505049
5.77 1.00505 1.05524 1.0236 -0.0501893
5.78 1.00502 1.05489 1.0231 -0.0498721
5.79 1.00499 1.05454 1.0226 -0.0495535
5.8 1.00496 1.05419 1.02211 -0.0492334
5.81 1.00492 1.05384 1.02162 -0.0489119
5.82 1.00489 1.05348 1.02113 -0.048589
5.83 1.00486 1.05312 1.02064 -0.0482649
5.84 1.00483 1.05277 1.02016 -0.0479395
5.85 1.00479 1.05241 1.01968 -0.0476129
5.86 1.00476 1.05205 1.01921 -0.0472851
5.87 1.00473 1.05168 1.01874 -0.0469562
5.88 1.0047 1.05132 1.01827 -0.0466262
5.89 1.00466 1.05096 1.01781 -0.0462952
5.9 1.00463 1.05059 1.01735 -0.0459632
5.91 1.0046 1.05023 1.01689 -0.0456303
5.92 1.00456 1.04986 1.01643 -0.0452965
5.93 1.00453 1.04949 1.01598 -0.0449618
5.94 1.0045 1.04912 1.01553 -0.0446263
5.95 1.00446 1.04875 1.01509 -0.0442901
5.96 1.00443 1.04838 1.01465 -0.0439531
5.97 1.0044 1.04801 1.01421 -0.0436154
5.98 1.00436 1.04764 1.01378 -0.0432771
5.99 1.00433 1.04727 1.01334 -0.0429382
6 1.00429 1.04689 1.01292 -0.0425987
6.01 1.00426 1.04652 1.01249 -0.0422587
6.02 1.00423 1.04614 1.01207 -0.0419182
6.03 1.00419 1.04577 1.01165 -0.0415773
6.04 1.00416 1.04539 1.01124 -0.041236
6.05 1.00412 1.04502 1.01083 -0.0408943
6.06 1.00409 1.04464 1.01042 -0.0405522
6.07 1.00406 1.04427 1.01002 -0.0402099
6.08 1.00402 1.04389 1.00962 -0.0398673
6.09 1.00399 1.04351 1.00922 -0.0395246
6.1 1.00395 1.04313 1.00883 -0.0391816
6.11 1.00392 1.04276 1.00844 -0.0388385
6.12 1.00388 1.04238 1.00805 -0.0384952
6.13 1.00385 1.042 1.00767 -0.0381519
6.14 1.00382 1.04162 1.00729 -0.0378086
6.15 1.00378 1.04125 1.00691 -0.0374652
6.16 1.00375 1.04087 1.00654 -0.0371219
6.17 1.00371 1.04049 1.00617 -0.0367787
6.18 1.00368 1.04011 1.0058 -0.0364355
6.19 1.00364 1.03974 1.00544 -0.0360925
6.2 1.00361 1.03936 1.00508 -0.0357496
6.21 1.00357 1.03898 1.00473 -0.0354069
6.22 1.00354 1.03861 1.00437 -0.0350645
6.23 1.00351 1.03823 1.00402 -0.0347223
6.24 1.00347 1.03785 1.00368 -0.0343804
6.25 1.00344 1.03748 1.00334 -0.0340389
6.26 1.0034 1.0371 1.003 -0.0336977
6.27 1.00337 1.03673 1.00266 -0.0333568
6.28 1.00334 1.03635 1.00233 -0.0330164
6.29 1.0033 1.03598 1.002 -0.0326764
6.3 1.00327 1.0356 1.00168 -0.0323369
6.31 1.00323 1.03523 1.00136 -0.0319979
6.32 1.0032 1.03486 1.00104 -0.0316594
6.33 1.00317 1.03449 1.00072 -0.0313215
6.34 1.00313 1.03412 1.00041 -0.0309841
6.35 1.0031 1.03375 1.0001 -0.0306474
6.36 1.00306 1.03338 0.999797 -0.0303113
6.37 1.00303 1.03301 0.999496 -0.0299758
6.38 1.003 1.03264 0.999198 -0.0296411
6.39 1.00296 1.03227 0.998903 -0.029307
6.4 1.00293 1.0319 0.998612 -0.0289737
6.41 1.0029 1.03154 0.998324 -0.0286412
6.42 1.00286 1.03117 0.998039 -0.0283095
6.43 1.00283 1.03081 0.997757 -0.0279785
6.44 1.0028 1.03045 0.997479 -0.0276484
6.45 1.00276 1.03008 0.997204 -0.0273192
6.46 1.00273 1.02972 0.996933 -0.0269909
6.47 1.0027 1.02936 0.996665 -0.0266634
6.48 1.00267 1.029 0.9964 -0.0263369
6.49 1.00263 1.02865 0.996138 -0.0260114
6.5 1.0026 1.02829 0.995879 -0.0256868
6.51 1.00257 1.02793 0.995624 -0.0253632
6.52 1.00254 1.02758 0.995372 -0.0250407
6.53 1.0025 1.02722 0.995123 -0.0247192
6.54 1.00247 1.02687 0.994878 -0.0243987
6.55 1.00244 1.02652 0.994635 -0.0240793
6.56 1.00241 1.02617 0.994396 -0.023761
6.57 1.00238 1.02582 0.99416 -0.0234439
6.58 1.00234 1.02547 0.993927 -0.0231279
6.59 1.00231 1.02513 0.993698 -0.022813
6.6 1.00228 1.02478 0.993471 -0.0224993
6.61 1.00225 1.02444 0.993248 -0.0221868
6.62 1.00222 1.02409 0.993027 -0.0218756
6.63 1.00219 1.02375 0.99281 -0.0215655
6.64 1.00216 1.02341 0.992596 -0.0212567
6.65 1.00213 1.02307 0.992385 -0.0209492
6.66 1.00209 1.02274 0.992177 -0.0206429
6.67 1.00206 1.0224 0.991972 -0.020338
6.68 1.00203 1.02207 0.99177 -0.0200343
6.69 1.002 1.02174 0.991571 -0.019732
6.7 1.00197 1.0214 0.991375 -0.0194311
6.71 1.00194 1.02107 0.991183 -0.0191315
6.72 1.00191 1.02075 0.990993 -0.0188332
6.73 1.00188 1.02042 0.990806 -0.0185364
6.74 1.00185 1.02009 0.990622 -0.018241
6.75 1.00182 1.01977 0.990441 -0.017947
6.76 1.00179 1.01945 0.990263 -0.0176544
6.77 1.00177 1.01913 0.990088 -0.0173633
6.78 1.00174 1.01881 0.989916 -0.0170736
6.79 1.00171 1.01849 0.989747 -0.0167854
6.8 1.00168 1.01818 0.98958 -0.0164987
6.81 1.00165 1.01786 0.989417 -0.0162135
6.82 1.00162 1.01755 0.989256 -0.0159298
6.83 1.00159 1.01724 0.989098 -0.0156476
6.84 1.00156 1.01693 0.988943 -0.0153669
6.85 1.00154 1.01662 0.988791 -0.0150878
6.86 1.00151 1.01632 0.988641 -0.0148102
6.87 1.00148 1.01602 0.988494 -0.0145343
6.88 1.00145 1.01571 0.98835 -0.0142598
6.89 1.00143 1.01541 0.988209 -0.013987
6.9 1.0014 1.01511 0.988071 -0.0137158
6.91 1.00137 1.01482 0.987935 -0.0134461
6.92 1.00134 1.01452 0.987802 -0.0131781
6.93 1.00132 1.01423 0.987671 -0.0129117
6.94 1.00129 1.01394 0.987543 -0.012647
6.95 1.00126 1.01365 0.987418 -0.0123838
6.96 1.00124 1.01336 0.987296 -0.0121224
6.97 1.00121 1.01307 0.987176 -0.0118625
6.98 1.00119 1.01279 0.987059 -0.0116044
6.99 1.00116 1.01251 0.986944 -0.0113479
7 1.00113 1.01223 0.986832 -0.0110931
7.01 1.00111 1.01195 0.986722 -0.01084
7.02 1.00108 1.01167 0.986615 -0.0105886
7.03 1.00106 1.0114 0.98651 -0.0103388
7.04 1.00103 1.01112 0.986408 -0.0100908
7.05 1.00101 1.01085 0.986308 -0.00984451
7.06 1.00098 1.01058 0.986211 -0.00959991
7.07 1.00096 1.01032 0.986116 -0.00935704
7.08 1.00094 1.01005 0.986024 -0.0091159
7.09 1.00091 1.00979 0.985934 -0.00887649
7.1 1.00089 1.00953 0.985846 -0.00863882
7.11 1.00086 1.00927 0.985761 -0.00840289
7.12 1.00084 1.00901 0.985678 -0.00816871
7.13 1.00082 1.00875 0.985598 -0.00793628
7.14 1.00079 1.0085 0.98552 -0.0077056
7.15 1.00077 1.00825 0.985444 -0.00747669
7.16 1.00075 1.008 0.98537 -0.00724953
7.17 1.00073 1.00775 0.985299 -0.00702414
7.18 1.0007 1.0075 0.985229 -0.00680052
7.19 1.00068 1.00726 0.985163 -0.00657868
7.2 1.00066 1.00702 0.985098 -0.0063586
7.21 1.00064 1.00678 0.985035 -0.0061403
7.22 1.00061 1.00654 0.984975 -0.00592379
7.23 1.00059 1.0063 0.984917 -0.00570905
7.24 1.00057 1.00607 0.984861 -0.0054961
7.25 1.00055 1.00583 0.984807 -0.00528493
7.26 1.00053 1.0056 0.984755 -0.00507554
7.27 1.00051 1.00538 0.984705 -0.00486795
7.28 1.00049 1.00515 0.984658 -0.00466214
7.29 1.00047 1.00492 0.984612 -0.00445812
7.3 1.00045 1.0047 0.984569 -0.0042559
7.31 1.00043 1.00448 0.984527 -0.00405546
7.32 1.00041 1.00426 0.984487 -0.00385681
7.33 1.00039 1.00405 0.98445 -0.00365996
7.34 1.00037 1.00383 0.984414 -0.0034649
7.35 1.00035 1.00362 0.984381 -0.00327162
7.36 1.00033 1.00341 0.984349 -0.00308014
7.37 1.00031 1.0032 0.984319 -0.00289045
7.38 1.00029 1.00299 0.984291 -0.00270255
7.39 1.00027 1.00279 0.984265 -0.00251643
7.4 1.00025 1.00258 0.984241 -0.00233211
7.41 1.00023 1.00238 0.984218 -0.00214957
7.42 1.00022 1.00218 0.984198 -0.00196881
7.43 1.0002 1.00199 0.984179 -0.00178984
7.44 1.00018 1.00179 0.984162 -0.00161265
7.45 1.00016 1.0016 0.984147 -0.00143724
7.46 1.00014 1.00141 0.984133 -0.00126361
7.47 1.00013 1.00122 0.984121 -0.00109175
7.48 1.00011 1.00103 0.984111 -0.000921666
7.49 1.00009 1.00085 0.984103 -0.000753353
7.5 1.00008 1.00066 0.984096 -0.000586807
7.51 1.00006 1.00048 0.984091 -0.000422027
7.52 1.00004 1.0003 0.984088 -0.000259009
7.53 1.00003 1.00012 0.984086 -9.77501e-05
7.54 1.00001 0.999948 0.984086 6.17526e-05
7.55 0.999994 0.999774 0.984087 0.000219503
7.56 0.999978 0.999603 0.98409 0.000375503
7.57 0.999963 0.999433 0.984095 0.000529759
7.58 0.999947 0.999265 0.984101 0.000682272
7.59 0.999932 0.999099 0.984108 0.000833047
7.6 0.999917 0.998935 0.984117 0.000982089
7.61 0.999902 0.998772 0.984128 0.0011294
7.62 0.999887 0.998612 0.98414 0.00127499
7.63 0.999873 0.998454 0.984153 0.00141885
7.64 0.999858 0.998297 0.984168 0.001561
7.65 0.999844 0.998143 0.984184 0.00170144
7.66 0.99983 0.99799 0.984202 0.00184017
7.67 0.999816 0.997839 0.984221 0.00197719
7.68 0.999802 0.99769 0.984242 0.00211252
7.69 0.999789 0.997543 0.984263 0.00224616
7.7 0.999775 0.997397 0.984287 0.00237811
7.71 0.999762 0.997254 0.984311 0.00250838
7.72 0.999749 0.997112 0.984337 0.00263697
7.73 0.999736 0.996972 0.984364 0.0027639
7.74 0.999724 0.996835 0.984392 0.00288916
7.75 0.999711 0.996698 0.984422 0.00301275
7.76 0.999699 0.996564 0.984452 0.0031347
7.77 0.999687 0.996432 0.984484 0.003255
7.78 0.999675 0.996301 0.984517 0.00337365
7.79 0.999663 0.996172 0.984552 0.00349067
7.8 0.999651 0.996045 0.984587 0.00360607
7.81 0.999639 0.99592 0.984624 0.00371984
7.82 0.999628 0.995796 0.984662 0.00383199
7.83 0.999617 0.995674 0.9847 0.00394253
7.84 0.999606 0.995554 0.98474 0.00405148
7.85 0.999595 0.995436 0.984781 0.00415882
7.86 0.999584 0.99532 0.984824 0.00426458
7.87 0.999574 0.995205 0.984867 0.00436875
7.88 0.999563 0.995092 0.984911 0.00447135
7.89 0.999553 0.994981 0.984956 0.00457238
7.9 0.999543 0.994871 0.985002 0.00467184
7.91 0.999533 0.994763 0.98505 0.00476976
7.92 0.999523 0.994657 0.985098 0.00486612
7.93 0.999513 0.994553 0.985147 0.00496095
7.94 0.999504 0.99445 0.985197 0.00505424
7.95 0.999495 0.994349 0.985248 0.00514601
7.96 0.999485 0.994249 0.9853 0.00523627
7.97 0.999476 0.994151 0.985353 0.00532501
7.98 0.999468 0.994055 0.985406 0.00541225
7.99 0.999459 0.993961 0.985461 0.005498
8 0.99945 0.993868 0.985516 0.00558226
8.01 0.999442 0.993777 0.985572 0.00566504
8.02 0.999434 0.993687 0.98563 0.00574635
8.03 0.999425 0.993599 0.985687 0.0058262
8.04 0.999417 0.993513 0.985746 0.0059046
8.05 0.99941 0.993428 0.985805 0.00598155
8.06 0.999402 0.993345 0.985866 0.00605706
8.07 0.999394 0.993263 0.985927 0.00613114
8.08 0.999387 0.993183 0.985988 0.0062038
8.09 0.99938 0.993105 0.986051 0.00627505
8.1 0.999373 0.993028 0.986114 0.00634489
8.11 0.999366 0.992952 0.986178 0.00641334
8.12 0.999359 0.992878 0.986242 0.00648039
8.13 0.999352 0.992806 0.986307 0.00654607
8.14 0.999345 0.992735 0.986373 0.00661038
8.15 0.999339 0.992666 0.986439 0.00667332
8.16 0.999333 0.992598 0.986506 0.00673491
8.17 0.999327 0.992531 0.986574 0.00679516
8.18 0.999321 0.992466 0.986642 0.00685407
8.19 0.999315 0.992403 0.986711 0.00691165
8.2 0.999309 0.992341 0.98678 0.00696792
8.21 0.999303 0.99228 0.98685 0.00702287
8.22 0.999298 0.992221 0.986921 0.00707653
8.23 0.999292 0.992164 0.986992 0.00712889
8.24 0.999287 0.992107 0.987063 0.00717997
8.25 0.999282 0.992052 0.987136 0.00722977
8.26 0.999277 0.991999 0.987208 0.00727831
8.27 0.999272 0.991947 0.987281 0.0073256
8.28 0.999268 0.991896 0.987355 0.00737163
8.29 0.999263 0.991846 0.987428 0.00741643
8.3 0.999258 0.991798 0.987503 0.00746
8.31 0.999254 0.991752 0.987578 0.00750235
8.32 0.99925 0.991706 0.987653 0.00754349
8.33 0.999246 0.991662 0.987729 0.00758343
8.34 0.999242 0.99162 0.987805 0.00762218
8.35 0.999238 0.991578 0.987881 0.00765974
8.36 0.999234 0.991538 0.987958 0.00769613
8.37 0.99923 0.991499 0.988035 0.00773135
8.38 0.999227 0.991462 0.988112 0.00776542
8.39 0.999224 0.991425 0.98819 0.00779834
8.4 0.99922 0.99139 0.988268 0.00783013
8.41 0.999217 0.991356 0.988347 0.00786079
8.42 0.999214 0.991324 0.988426 0.00789033
8.43 0.999211 0.991292 0.988505 0.00791876
8.44 0.999208 0.991262 0.988584 0.00794609
8.45 0.999205 0.991233 0.988663 0.00797233
8.46 0.999203 0.991205 0.988743 0.00799749
8.47 0.9992 0.991179 0.988823 0.00802158
8.48 0.999198 0.991153 0.988904 0.00804461
8.49 0.999196 0.991129 0.988984 0.00806658
8.5 0.999193 0.991106 0.989065 0.00808751
8.51 0.999191 0.991084 0.989146 0.00810741
8.52 0.999189 0.991063 0.989227 0.00812628
8.53 0.999187 0.991043 0.989309 0.00814414
8.54 0.999186 0.991025 0.98939 0.00816098
8.55 0.999184 0.991007 0.989472 0.00817684
8.56 0.999182 0.990991 0.989554 0.0081917
8.57 0.999181 0.990975 0.989636 0.00820559
8.58 0.999179 0.990961 0.989718 0.0082185
8.59 0.999178 0.990948 0.9898 0.00823046
8.6 0.999177 0.990936 0.989882 0.00824147
8.61 0.999176 0.990924 0.989965 0.00825154
8.62 0.999175 0.990914 0.990047 0.00826067
8.63 0.999174 0.990905 0.99013 0.00826888
8.64 0.999173 0.990897 0.990213 0.00827618
8.65 0.999172 0.99089 0.990295 0.00828258
8.66 0.999172 0.990884 0.990378 0.00828808
8.67 0.999171 0.990879 0.990461 0.0082927
8.68 0.999171 0.990874 0.990544 0.00829643
8.69 0.99917 0.990871 0.990627 0.00829931
8.7 0.99917 0.990869 0.99071 0.00830132
8.71 0.99917 0.990867 0.990793 0.00830249
8.72 0.99917 0.990867 0.990876 0.00830282
8.73 0.99917 0.990867 0.990959 0.00830231
8.74 0.99917 0.990869 0.991042 0.00830099
8.75 0.99917 0.990871 0.991125 0.00829885
8.76 0.99917 0.990874 0.991208 0.00829592
8.77 0.99917 0.990878 0.991291 0.00829218
8.78 0.999171 0.990883 0.991374 0.00828767
8.79 0.999171 0.990889 0.991457 0.00828238
8.8 0.999172 0.990895 0.99154 0.00827632
8.81 0.999172 0.990903 0.991622 0.0082695
8.82 0.999173 0.990911 0.991705 0.00826194
8.83 0.999174 0.99092 0.991788 0.00825363
8.84 0.999175 0.99093 0.99187 0.0082446
8.85 0.999176 0.990941 0.991953 0.00823484
8.86 0.999177 0.990952 0.992035 0.00822437
8.87 0.999178 0.990964 0.992117 0.0082132
8.88 0.999179 0.990977 0.992199 0.00820133
8.89 0.99918 0.990991 0.992281 0.00818877
8.9 0.999181 0.991006 0.992363 0.00817554
8.91 0.999182 0.991021 0.992445 0.00816164
8.92 0.999184 0.991037 0.992526 0.00814707
8.93 0.999185 0.991053 0.992607 0.00813186
8.94 0.999187 0.991071 0.992689 0.008116
8.95 0.999188 0.991089 0.99277 0.00809951
8.96 0.99919 0.991108 0.992851 0.00808239
8.97 0.999192 0.991127 0.992931 0.00806466
8.98 0.999194 0.991147 0.993012 0.00804632
8.99 0.999195 0.991168 0.993092 0.00802737
9 0.999197 0.991189 0.993173 0.00800784
9.01 0.999199 0.991212 0.993252 0.00798772
9.02 0.999201 0.991234 0.993332 0.00796703
9.03 0.999203 0.991258 0.993412 0.00794577
9.04 0.999205 0.991282 0.993491 0.00792395
9.05 0.999208 0.991306 0.99357 0.00790158
9.06 0.99921 0.991331 0.993649 0.00787867
9.07 0.999212 0.991357 0.993728 0.00785523
9.08 0.999215 0.991383 0.993806 0.00783126
9.09 0.999217 0.99141 0.993884 0.00780678
9.1 0.999219 0.991438 0.993962 0.00778178
9.11 0.999222 0.991466 0.99404 0.00775629
9.12 0.999224 0.991494 0.994118 0.0077303
9.13 0.999227 0.991523 0.994195 0.00770383
9.14 0.99923 0.991553 0.994272 0.00767688
9.15 0.999232 0.991583 0.994348 0.00764946
9.16 0.999235 0.991613 0.994425 0.00762158
9.17 0.999238 0.991645 0.994501 0.00759324
9.18 0.999241 0.991676 0.994576 0.00756446
9.19 0.999244 0.991708 0.994652 0.00753525
9.2 0.999246 0.991741 0.994727 0.0075056
9.21 0.999249 0.991774 0.994802 0.00747553
9.22 0.999252 0.991807 0.994877 0.00744504
9.23 0.999256 0.991841 0.994951 0.00741415
9.24 0.999259 0.991876 0.995025 0.00738286
9.25 0.999262 0.991911 0.995099 0.00735118
9.26 0.999265 0.991946 0.995172 0.00731911
9.27 0.999268 0.991981 0.995245 0.00728666
9.28 0.999271 0.992018 0.995318 0.00725384
9.29 0.999275 0.992054 0.99539 0.00722066
9.3 0.999278 0.992091 0.995462 0.00718713
9.31 0.999281 0.992128 0.995534 0.00715324
9.32 0.999285 0.992166 0.995605 0.00711902
9.33 0.999288 0.992204 0.995676 0.00708446
9.34 0.999292 0.992242 0.995747 0.00704958
9.35 0.999295 0.992281 0.995817 0.00701437
9.36 0.999299 0.99232 0.995887 0.00697885
9.37 0.999302 0.992359 0.995957 0.00694303
9.38 0.999306 0.992399 0.996026 0.00690691
9.39 0.999309 0.992439 0.996095 0.00687049
9.4 0.999313 0.992479 0.996163 0.00683379
9.41 0.999317 0.99252 0.996232 0.00679682
9.42 0.99932 0.992561 0.996299 0.00675957
9.43 0.999324 0.992602 0.996367 0.00672205
9.44 0.999328 0.992644 0.996434 0.00668428
9.45 0.999332 0.992685 0.9965 0.00664625
9.46 0.999335 0.992727 0.996567 0.00660798
9.47 0.999339 0.99277 0.996633 0.00656947
9.48 0.999343 0.992812 0.996698 0.00653073
9.49 0.999347 0.992855 0.996763 0.00649176
9.5 0.999351 0.992898 0.996828 0.00645258
9.51 0.999355 0.992942 0.996892 0.00641318
9.52 0.999359 0.992985 0.996956 0.00637357
9.53 0.999363 0.993029 0.99702 0.00633376
9.54 0.999367 0.993073 0.997083 0.00629376
9.55 0.999371 0.993117 0.997146 0.00625357
9.56 0.999375 0.993161 0.997208 0.0062132
9.57 0.999379 0.993206 0.99727 0.00617265
9.58 0.999383 0.993251 0.997331 0.00613193
9.59 0.999387 0.993296 0.997392 0.00609104
9.6 0.999391 0.993341 0.997453 0.00605
9.61 0.999395 0.993386 0.997513 0.0060088
9.62 0.999399 0.993432 0.997573 0.00596746
9.63 0.999403 0.993477 0.997633 0.00592597
9.64 0.999407 0.993523 0.997692 0.00588435
9.65 0.999412 0.993569 0.997751 0.0058426
9.66 0.999416 0.993615 0.997809 0.00580073
9.67 0.99942 0.993661 0.997867 0.00575873
9.68 0.999424 0.993708 0.997924 0.00571662
9.69 0.999428 0.993754 0.997981 0.00567441
9.7 0.999433 0.9938 0.998037 0.00563209
9.71 0.999437 0.993847 0.998094 0.00558968
9.72 0.999441 0.993894 0.998149 0.00554717
9.73 0.999445 0.993941 0.998204 0.00550458
9.74 0.99945 0.993988 0.998259 0.0054619
9.75 0.999454 0.994035 0.998314 0.00541915
9.76 0.999458 0.994082 0.998368 0.00537632
9.77 0.999462 0.994129 0.998421 0.00533343
9.78 0.999467 0.994176 0.998474 0.00529048
9.79 0.999471 0.994223 0.998527 0.00524748
9.8 0.999475 0.994271 0.998579 0.00520442
9.81 0.99948 0.994318 0.998631 0.00516131
9.82 0.999484 0.994366 0.998683 0.00511817
9.83 0.999488 0.994413 0.998733 0.00507498
9.84 0.999493 0.994461 0.998784 0.00503176
9.85 0.999497 0.994508 0.998834 0.00498852
9.86 0.999501 0.994556 0.998884 0.00494525
9.87 0.999505 0.994604 0.998933 0.00490197
9.88 0.99951 0.994651 0.998982 0.00485867
9.89 0.999514 0.994699 0.99903 0.00481536
9.9 0.999518 0.994746 0.999078 0.00477204
9.91 0.999523 0.994794 0.999126 0.00472873
9.92 0.999527 0.994842 0.999173 0.00468542
9.93 0.999531 0.994889 0.999219 0.00464211
9.94 0.999536 0.994937 0.999266 0.00459882
9.95 0.99954 0.994985 0.999311 0.00455555
9.96 0.999544 0.995032 0.999357 0.00451229
9.97 0.999549 0.99508 0.999402 0.00446906
9.98 0.999553 0.995127 0.999446 0.00442586
9.99 0.999557 0.995175 0.99949 0.00438269
10 0.999562 0.995222 0.999534 0.00433955
