time V1 V2 I
6.99 1.00648 0.973728 -0.00615259
7 1.00615 0.973667 -0.00582504
7.01 1.00583 0.973608 -0.00550018
7.02 1.0055 0.973553 -0.00517802
7.03 1.00518 0.973502 -0.00485855
7.04 1.00486 0.973453 -0.00454179
7.05 1.00454 0.973408 -0.00422773
7.06 1.00423 0.973365 -0.00391639
7.07 1.00392 0.973326 -0.00360777
7.08 1.00361 0.97329 -0.00330187
7.09 1.0033 0.973257 -0.00299869
7.1 1.003 0.973227 -0.00269824
7.11 1.0027 0.9732 -0.00240053
7.12 1.0024 0.973176 -0.00210555
7.13 1.00211 0.973155 -0.0018133
7.14 1.00181 0.973137 -0.0015238
7.15 1.00152 0.973122 -0.00123704
7.16 1.00124 0.973109 -0.000953015
7.17 1.00095 0.9731 -0.000671739
7.18 1.00067 0.973093 -0.000393207
7.19 1.00039 0.973089 -0.000117421
7.2 1.00012 0.973088 0.00015562
7.21 0.999844 0.97309 0.000425914
7.22 0.999574 0.973094 0.000693462
7.23 0.999307 0.973101 0.000958265
7.24 0.999042 0.97311 0.00122032
7.25 0.99878 0.973123 0.00147964
7.26 0.99852 0.973137 0.00173621
7.27 0.998264 0.973155 0.00199004
7.28 0.99801 0.973175 0.00224113
7.29 0.997759 0.973197 0.00248948
7.3 0.997511 0.973222 0.0027351
7.31 0.997265 0.973249 0.00297799
7.32 0.997022 0.973279 0.00321814
7.33 0.996782 0.973311 0.00345557
7.34 0.996544 0.973346 0.00369028
7.35 0.99631 0.973383 0.00392227
7.36 0.996078 0.973422 0.00415154
7.37 0.995848 0.973463 0.00437809
7.38 0.995622 0.973507 0.00460194
7.39 0.995398 0.973553 0.00482309
7.4 0.995177 0.973601 0.00504154
7.41 0.994958 0.973652 0.00525729
7.42 0.994743 0.973704 0.00547036
7.43 0.99453 0.973759 0.00568074
7.44 0.994319 0.973816 0.00588845
7.45 0.994112 0.973875 0.00609348
7.46 0.993907 0.973936 0.00629585
7.47 0.993704 0.973999 0.00649556
7.48 0.993504 0.974064 0.00669261
7.49 0.993307 0.974131 0.00688702
7.5 0.993113 0.974199 0.00707879
7.51 0.992921 0.97427 0.00726792
7.52 0.992732 0.974343 0.00745443
7.53 0.992546 0.974417 0.00763832
7.54 0.992362 0.974494 0.0078196
7.55 0.99218 0.974572 0.00799828
7.56 0.992002 0.974652 0.00817436
7.57 0.991826 0.974734 0.00834786
7.58 0.991652 0.974817 0.00851878
7.59 0.991481 0.974902 0.00868713
7.6 0.991313 0.974989 0.00885291
7.61 0.991147 0.975078 0.00901615
7.62 0.990984 0.975168 0.00917684
7.63 0.990823 0.97526 0.009335
7.64 0.990665 0.975353 0.00949063
7.65 0.990509 0.975448 0.00964375
7.66 0.990356 0.975544 0.00979437
7.67 0.990206 0.975642 0.00994248
7.68 0.990058 0.975742 0.0100881
7.69 0.989912 0.975843 0.0102313
7.7 0.989769 0.975945 0.010372
7.71 0.989628 0.976049 0.0105102
7.72 0.98949 0.976154 0.010646
7.73 0.989354 0.97626 0.0107794
7.74 0.989221 0.976368 0.0109103
7.75 0.98909 0.976477 0.0110388
7.76 0.988961 0.976588 0.0111649
7.77 0.988835 0.976699 0.0112887
7.78 0.988711 0.976812 0.01141
7.79 0.98859 0.976926 0.011529
7.8 0.988471 0.977042 0.0116457
7.81 0.988354 0.977158 0.01176
7.82 0.98824 0.977276 0.0118719
7.83 0.988128 0.977394 0.0119816
7.84 0.988018 0.977514 0.0120889
7.85 0.987911 0.977635 0.0121939
7.86 0.987806 0.977757 0.0122967
7.87 0.987703 0.97788 0.0123972
7.88 0.987603 0.978004 0.0124954
7.89 0.987505 0.978129 0.0125914
7.9 0.987409 0.978255 0.0126852
7.91 0.987315 0.978382 0.0127767
7.92 0.987223 0.978509 0.012866
7.93 0.987134 0.978638 0.0129532
7.94 0.987047 0.978768 0.0130381
7.95 0.986962 0.978898 0.0131209
7.96 0.986879 0.979029 0.0132016
7.97 0.986798 0.979161 0.0132801
7.98 0.98672 0.979294 0.0133564
7.99 0.986644 0.979428 0.0134307
8 0.986569 0.979562 0.0135029
8.01 0.986497 0.979697 0.0135729
8.02 0.986427 0.979833 0.0136409
8.03 0.986359 0.979969 0.0137069
8.04 0.986293 0.980106 0.0137708
8.05 0.986229 0.980244 0.0138327
8.06 0.986167 0.980382 0.0138925
8.07 0.986107 0.980521 0.0139504
8.08 0.98605 0.980661 0.0140062
8.09 0.985994 0.980801 0.0140601
8.1 0.98594 0.980941 0.0141121
8.11 0.985888 0.981082 0.014162
8.12 0.985838 0.981224 0.0142101
8.13 0.98579 0.981366 0.0142562
8.14 0.985744 0.981509 0.0143005
8.15 0.9857 0.981652 0.0143428
8.16 0.985657 0.981795 0.0143833
8.17 0.985617 0.981939 0.0144219
8.18 0.985578 0.982083 0.0144587
8.19 0.985541 0.982228 0.0144937
8.2 0.985506 0.982373 0.0145268
8.21 0.985473 0.982518 0.0145581
8.22 0.985442 0.982663 0.0145877
8.23 0.985412 0.982809 0.0146155
8.24 0.985385 0.982956 0.0146415
8.25 0.985359 0.983102 0.0146658
8.26 0.985334 0.983249 0.0146883
8.27 0.985312 0.983395 0.0147092
8.28 0.985291 0.983543 0.0147284
8.29 0.985272 0.98369 0.0147458
8.3 0.985254 0.983837 0.0147617
8.31 0.985238 0.983985 0.0147758
8.32 0.985224 0.984133 0.0147884
8.33 0.985212 0.984281 0.0147993
8.34 0.985201 0.984429 0.0148086
8.35 0.985191 0.984577 0.0148163
8.36 0.985184 0.984725 0.0148225
8.37 0.985178 0.984873 0.0148271
8.38 0.985173 0.985021 0.0148301
8.39 0.98517 0.98517 0.0148316
8.4 0.985168 0.985318 0.0148316
8.41 0.985168 0.985466 0.0148301
8.42 0.98517 0.985615 0.0148271
8.43 0.985173 0.985763 0.0148227
8.44 0.985177 0.985911 0.0148168
8.45 0.985183 0.986059 0.0148095
8.46 0.985191 0.986207 0.0148007
8.47 0.985199 0.986355 0.0147905
8.48 0.985209 0.986503 0.014779
8.49 0.985221 0.986651 0.014766
8.5 0.985234 0.986799 0.0147517
8.51 0.985248 0.986946 0.0147361
8.52 0.985264 0.987094 0.0147191
8.53 0.985281 0.987241 0.0147008
8.54 0.985299 0.987388 0.0146812
8.55 0.985319 0.987535 0.0146603
8.56 0.98534 0.987681 0.0146382
8.57 0.985362 0.987828 0.0146148
8.58 0.985385 0.987974 0.0145901
8.59 0.98541 0.98812 0.0145642
8.6 0.985436 0.988265 0.0145371
8.61 0.985463 0.988411 0.0145088
8.62 0.985491 0.988556 0.0144793
8.63 0.985521 0.9887 0.0144487
8.64 0.985551 0.988845 0.0144169
8.65 0.985583 0.988989 0.014384
8.66 0.985616 0.989133 0.0143499
8.67 0.98565 0.989276 0.0143147
8.68 0.985685 0.98942 0.0142785
8.69 0.985722 0.989562 0.0142411
8.7 0.985759 0.989705 0.0142027
8.71 0.985797 0.989847 0.0141633
8.72 0.985837 0.989988 0.0141228
8.73 0.985877 0.99013 0.0140812
8.74 0.985919 0.990271 0.0140387
8.75 0.985961 0.990411 0.0139952
8.76 0.986005 0.990551 0.0139507
8.77 0.986049 0.99069 0.0139052
8.78 0.986095 0.990829 0.0138588
8.79 0.986141 0.990968 0.0138115
8.8 0.986189 0.991106 0.0137632
8.81 0.986237 0.991244 0.013714
8.82 0.986286 0.991381 0.013664
8.83 0.986336 0.991518 0.013613
8.84 0.986387 0.991654 0.0135612
8.85 0.986439 0.991789 0.0135085
8.86 0.986491 0.991924 0.013455
8.87 0.986545 0.992059 0.0134007
8.88 0.986599 0.992193 0.0133456
8.89 0.986654 0.992326 0.0132896
8.9 0.98671 0.992459 0.0132329
8.91 0.986767 0.992592 0.0131754
8.92 0.986825 0.992723 0.0131172
8.93 0.986883 0.992855 0.0130582
8.94 0.986942 0.992985 0.0129985
8.95 0.987002 0.993115 0.012938
8.96 0.987062 0.993244 0.0128769
8.97 0.987123 0.993373 0.0128151
8.98 0.987185 0.993501 0.0127526
8.99 0.987247 0.993629 0.0126894
9 0.987311 0.993756 0.0126256
9.01 0.987374 0.993882 0.0125611
9.02 0.987439 0.994008 0.0124961
9.03 0.987504 0.994133 0.0124304
9.04 0.98757 0.994257 0.0123641
9.05 0.987636 0.994381 0.0122972
9.06 0.987703 0.994504 0.0122298
9.07 0.98777 0.994626 0.0121618
9.08 0.987838 0.994747 0.0120932
9.09 0.987907 0.994868 0.0120241
9.1 0.987976 0.994989 0.0119545
9.11 0.988045 0.995108 0.0118844
9.12 0.988116 0.995227 0.0118138
9.13 0.988186 0.995345 0.0117426
9.14 0.988257 0.995463 0.011671
9.15 0.988329 0.995579 0.011599
9.16 0.988401 0.995695 0.0115265
9.17 0.988474 0.995811 0.0114535
9.18 0.988546 0.995925 0.0113802
9.19 0.98862 0.996039 0.0113064
9.2 0.988694 0.996152 0.0112322
9.21 0.988768 0.996264 0.0111576
9.22 0.988842 0.996376 0.0110827
9.23 0.988917 0.996487 0.0110073
9.24 0.988993 0.996597 0.0109316
9.25 0.989068 0.996706 0.0108556
9.26 0.989144 0.996815 0.0107792
9.27 0.989221 0.996922 0.0107025
9.28 0.989297 0.997029 0.0106255
9.29 0.989375 0.997136 0.0105482
9.3 0.989452 0.997241 0.0104706
9.31 0.989529 0.997346 0.0103927
9.32 0.989607 0.99745 0.0103145
9.33 0.989686 0.997553 0.0102361
9.34 0.989764 0.997655 0.0101574
9.35 0.989843 0.997757 0.0100785
9.36 0.989922 0.997858 0.00999934
9.37 0.990001 0.997958 0.00991998
9.38 0.99008 0.998057 0.00984041
9.39 0.99016 0.998155 0.00976064
9.4 0.990239 0.998253 0.00968068
9.41 0.990319 0.99835 0.00960055
9.42 0.990399 0.998446 0.00952024
9.43 0.99048 0.998541 0.00943978
9.44 0.99056 0.998635 0.00935917
9.45 0.990641 0.998729 0.00927842
9.46 0.990722 0.998822 0.00919754
9.47 0.990802 0.998914 0.00911654
9.48 0.990883 0.999005 0.00903543
9.49 0.990965 0.999095 0.00895421
9.5 0.991046 0.999185 0.00887291
9.51 0.991127 0.999273 0.00879152
9.52 0.991208 0.999361 0.00871005
9.53 0.99129 0.999448 0.00862853
9.54 0.991371 0.999535 0.00854694
9.55 0.991453 0.99962 0.00846531
9.56 0.991535 0.999705 0.00838364
9.57 0.991616 0.999789 0.00830193
9.58 0.991698 0.999872 0.00822021
9.59 0.99178 0.999954 0.00813847
9.6 0.991862 1.00004 0.00805673
9.61 0.991943 1.00012 0.007975
9.62 0.992025 1.0002 0.00789327
9.63 0.992107 1.00027 0.00781156
9.64 0.992188 1.00035 0.00772988
9.65 0.99227 1.00043 0.00764824
9.66 0.992352 1.00051 0.00756664
9.67 0.992433 1.00058 0.0074851
9.68 0.992515 1.00066 0.00740361
9.69 0.992596 1.00073 0.00732219
9.7 0.992678 1.0008 0.00724084
9.71 0.992759 1.00088 0.00715958
9.72 0.99284 1.00095 0.0070784
9.73 0.992922 1.00102 0.00699733
9.74 0.993003 1.00109 0.00691635
9.75 0.993084 1.00116 0.00683549
9.76 0.993165 1.00123 0.00675474
9.77 0.993245 1.00129 0.00667412
9.78 0.993326 1.00136 0.00659363
9.79 0.993406 1.00143 0.00651329
9.8 0.993487 1.00149 0.00643308
9.81 0.993567 1.00156 0.00635303
9.82 0.993647 1.00162 0.00627314
9.83 0.993727 1.00168 0.00619341
9.84 0.993807 1.00174 0.00611385
9.85 0.993886 1.00181 0.00603448
9.86 0.993966 1.00187 0.00595528
9.87 0.994045 1.00193 0.00587628
9.88 0.994124 1.00198 0.00579747
9.89 0.994203 1.00204 0.00571887
9.9 0.994281 1.0021 0.00564047
9.91 0.99436 1.00216 0.00556229
9.92 0.994438 1.00221 0.00548433
9.93 0.994516 1.00227 0.00540659
9.94 0.994593 1.00232 0.00532908
9.95 0.994671 1.00237 0.00525181
9.96 0.994748 1.00243 0.00517479
9.97 0.994825 1.00248 0.00509801
9.98 0.994902 1.00253 0.00502148
9.99 0.994979 1.00258 0.00494521
10 0.995055 1.00263 0.00486921
