time V1 V2 I
6.52 1.02648 0.983464 -0.0264835
6.53 1.02605 0.983203 -0.0260549
6.54 1.02563 0.982947 -0.0256281
6.55 1.0252 0.982695 -0.0252031
6.56 1.02478 0.982447 -0.0247797
6.57 1.02436 0.982204 -0.0243582
6.58 1.02394 0.981964 -0.0239384
6.59 1.02352 0.981729 -0.0235205
6.6 1.0231 0.981498 -0.0231045
6.61 1.02269 0.981271 -0.0226903
6.62 1.02228 0.981048 -0.022278
6.63 1.02187 0.98083 -0.0218676
6.64 1.02146 0.980615 -0.0214592
6.65 1.02105 0.980405 -0.0210527
6.66 1.02065 0.980198 -0.0206482
6.67 1.02025 0.979996 -0.0202457
6.68 1.01985 0.979797 -0.0198452
6.69 1.01945 0.979603 -0.0194468
6.7 1.01905 0.979412 -0.0190504
6.71 1.01866 0.979226 -0.0186561
6.72 1.01826 0.979043 -0.0182639
6.73 1.01787 0.978864 -0.0178738
6.74 1.01749 0.978689 -0.0174858
6.75 1.0171 0.978518 -0.0171
6.76 1.01672 0.978351 -0.0167163
6.77 1.01633 0.978188 -0.0163349
6.78 1.01596 0.978028 -0.0159556
6.79 1.01558 0.977873 -0.0155785
6.8 1.0152 0.97772 -0.0152037
6.81 1.01483 0.977572 -0.0148311
6.82 1.01446 0.977428 -0.0144608
6.83 1.01409 0.977287 -0.0140927
6.84 1.01373 0.977149 -0.0137269
6.85 1.01336 0.977016 -0.0133635
6.86 1.013 0.976886 -0.0130023
6.87 1.01264 0.976759 -0.0126435
6.88 1.01229 0.976636 -0.0122869
6.89 1.01193 0.976517 -0.0119328
6.9 1.01158 0.976401 -0.011581
6.91 1.01123 0.976289 -0.0112316
6.92 1.01088 0.97618 -0.0108845
6.93 1.01054 0.976075 -0.0105399
6.94 1.0102 0.975973 -0.0101976
6.95 1.00986 0.975874 -0.00985778
6.96 1.00952 0.975779 -0.00952037
